Nom Ticket	date	heure	entreprise	adresse	Ville	code postal	telephone	siren	produits : quantité, prix unitaire, somme prix	nombre articles	total	paiement intermediaire : montant, moyen paiement, monnaie rendue	montant paye
257	2016-06-11	13:54:04	Carrefour_marke_t	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	546457320		{'1/2_CANNELLONI_CRF_R257': (1, 1.33, 1.33), '1/2_CONFIT_AUBERGI_R257': (1, 2.49, 2.49), '1/2_RAVIOLI_PUR_BF_R257': (1, 1.1, 1.1), '100G_CHOC_NOIR_FEV_R257': (1, 1.2, 1.2), '190G_SCE_POIVRONS_R257': (1, 1.64, 1.64), '1KG_COQUILLETTE_P._R257': (1, 0.87, 0.87), '1KG_RIZ_INCOLLABLE_R257': (1, 1.5, 1.5), '200G_CROQ’SOJA_R257': (1, 2.16, 2.16), '250G_RAVIOLI_PLT_P_R257': (1, 2.97, 2.97), '250G_TORTELL.PESTO_R257': (1, 2.97, 2.97), '300G_BISCOTT.CRF_R257': (1, 0.72, 0.72), '400G_SAUCE_OLIVES_R257': (1, 1.7, 1.7), '420G_CASSOULET_R257': (1, 1.6, 1.6), '4X100G_PPC_CHOCO_R257': (1, 1.5, 1.5), '500G_PAIN_DE_MIE_R257': (1, 1.09, 1.09), '500G_TORSADE_CRF_R257': (1, 0.48, 0.48), '6_OEUF_BIO_CAL.MOY_R257': (1, 1.95, 1.95), '6T_BON_PARIS_ETOUF_R257': (1, 3.37, 3.37), '72CL_SALSIFIS_CRF_R257': (1, 1.6, 1.6), '80G_CHOC_NOIR_80_R257': (1, 0.92, 0.92), '8X125G_VELOUTE_NAT_R257': (1, 1.75, 1.75), 'ANDROS_POMME_POIRE_R257': (1, 1.35, 1.35), 'BQ_1KG_ABRICOT_PP_R257': (1, 4.59, 4.59), 'CONCOMBRE_PIECE_R257': (1, 0.7, 0.7), 'CORDON_BLEU_DINDE_R257': (1, 2.22, 2.22), 'COURGETTE_R257': (1, 0.98, 0.98), 'EMMENTAL_RAPE_CRF__R257': (2, 1.42, 2.84), 'FARCI_DU_POITOU_R257': (1, 3.45, 3.45), 'FROMAGE_DE_BREBIS_R257': (1, 1.52, 1.52), 'GALETTE_PANEE_200G_R257': (1, 2.5, 2.5), 'GARNITURE_POULET_R257': (1, 2.3, 2.3), 'JBON_SEC_SUP.4T_CF_R257': (1, 2.51, 2.51), 'LT2X205G_NESTLE_NR_R257': (1, 3.75, 3.75), 'MOZZARELLA_CRF_R257': (1, 0.77, 0.77), 'NECTA.JAUNE_GROS_R257': (1, 1.21, 1.21), 'PAVE_CARREFOUR_R257': (1, 1.75, 1.75), 'PCE_250G_BETTERAVE_R257': (1, 0.99, 0.99), 'PCE_MELON_MOYEN_R257': (1, 1.95, 1.95), 'PETIT_DEJEUNER_CHO_R257': (1, 2.24, 2.24), 'PLANTA_FIN_DOUX_25_R257': (1, 1.09, 1.09), 'POMME_DE_TERRE_CRF_R257': (1, 1.59, 1.59), 'QUENEL_VOLAI.PJEAN_R257': (1, 1.43, 1.43), 'SAUCE_PASTA_LEGUME_R257': (1, 2.56, 2.56), 'SAUCIS.LENTILL.CRF_R257': (1, 0.94, 0.94), 'SPECIAL_K_FEUIL.CH_R257': (1, 2.58, 2.58), 'ST_NECTAIRE_FERMIE_R257': (1, 3.65, 3.65), 'TABOUL.ORIENT.300G_R257': (1, 0.81, 0.81), 'TARTE_FLAMBEE_GRAT_R257': (1, 2.08, 2.08), 'TARTINE_CACAO_CER._R257': (1, 2.69, 2.69), 'TOMA.CERISE_MELANG_R257': (1, 2.0, 2.0), 'TOMATE_GRAPPE_R257': (1, 1.11, 1.11), 'XTREM_CHOCO_NOISET_R257': (1, 2.98, 2.98), '15_ETUI_MINI_MOUCH_R257': (1, 1.85, 1.85), 'BTE_90_MOUCHOIRS_R257': (1, 1.3, 1.3), 'X2_DEO_BIL.S/S_PIV_R257': (1, 6.88, 6.88), 'BALAI_FROTT_R257': (1, 2.65, 2.65), 'LOT_3_SLIPS_TEX_R257': (1, 8.9, 8.9), 'LOT_BOXER_X3_R257': (1, 13.1, 13.1), 'SERPILLIERE_SUP_BL_R257': (1, 3.2, 3.2)}	63	146.0	{'paiementintermediaire220': (156.0, 'CARTE BANCAIRE EMV EUR', None)}	156.0
258	2017-07-08	14:27:36	CRF-CITY_LA_ROCHELLE/CRD	3/5_RUE_DE_CORDOUAN_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.41.42.00		{'192G_GRANY_MOELLEU_R258': (1, 2.28, 2.28), 'BARR.GRANY_POMME_V_R258': (1, 2.19, 2.19), 'BLC_POULET_HERBES_R258': (1, 1.64, 1.64), 'CONTREX_1L_R258': (1, 0.54, 0.54)}	4	6.65	{'paiementintermediaire221': (6.65, 'CB EMV SANS CONTACT EUR', None)}	6.65
485	2017-04-12	19:17:11	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'EMPRESURE_CHOCOLAT_R485': (1, 1.65, 1.65), 'FLT_S/OS_A_ROTIR_R485': (1, 11.42, 11.42)}	2	13.07	{'paiementintermediaire413': (13.07, 'CARTE BANCAIRE EMV EUR', None)}	13.07
489	2017-02-25	13:10:04	j_Carrefour	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	546457320		{'140G_MOUTARDE_MI_F_R489': (1, 0.81, 0.81), '200G__PAP_SAUM_CIB_R489': (1, 2.6, 2.6), '2X1/4_THON_ALB.CRF_R489': (1, 2.97, 2.97), '300G__LT_ECR.REGILA_R489': (1, 1.94, 1.94), '4X100G__Y0PA_0_LIT_R489': (1, 1.95, 1.95), '500G__COUSCOUS_CPLT_R489': (1, 1.23, 1.23), '6_OEUF_GROS_EXTRA_R489': (1, 1.14, 1.14), 'CHAMPIGON_EMINCE_R489': (1, 0.92, 0.92), 'DANETTE_NOIR_EXTRA_R489': (1, 1.0, 1.0), 'DESSERT_SSA_POM/PO_R489': (1, 1.9, 1.9), 'DOSETTE_CORSE_CRF_R489': (1, 3.15, 3.15), 'EMMENTAL_FRANCAIS_R489': (1, 3.42, 3.42), 'EXC.NOIR_85_LINDT_R489': (1, 1.54, 1.54), 'FL_500G__CITRON_PP_R489': (1, 1.19, 1.19), 'FR.FRAIS_0MG_CRF_R489': (1, 1.51, 1.51), 'GAUFRETTES_CHOCO_R489': (1, 0.82, 0.82), 'KG_ESCALOP_DDE_HAL_R489': (1, 2.7, 2.7), 'KG_POULET_HALAL_BL_R489': (1, 5.19, 5.19), 'KIWI_PIECE____R489': (6, 0.3, 1.8), 'LEGUME_DU_SUD_1L_R489': (1, 2.15, 2.15), 'LENTILLES_CRF_R489': (1, 0.45, 0.45), 'ORANGE_DESS.GROS_R489': (1, 1.65, 1.65), 'PASTIN_MULTICEREAL_R489': (1, 1.9, 1.9), 'PDT_CONSO_VP_R489': (1, 1.79, 1.79), 'PIZZA_4SAIS0NS_CRF_R489': (1, 2.43, 2.43), 'MME_GALA_MOYENNE_R489': (1, 1.53, 1.53), '._JUS_ORANGE_CRF_R489': (1, 1.47, 1.47), '150_M0UCH.BLC_PP_B_R489': (1, 0.77, 0.77)}	35	53.38	{'paiementintermediaire416': (53.38, 'CARTE BANCAIRE EMV EUR', None)}	53.38
487	2017-03-23	18:48:54	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'125G_AMANDES_EMOND_R487': (1, 3.61, 3.61), '4X906_COQ_STJ_POIR_R487': (1, 7.16, 7.16), 'FLOCONS_AVOIN_GR_R487': (1, 2.8, 2.8), 'LAIT_AMANDE_S.SUCR_R487': (1, 2.32, 2.32), 'TARTELETTE_FINE_PO_R487': (1, 1.95, 1.95), '250ML_LAIT_CICA_MI_R487': (1, 6.25, 6.25), '500ML_HUILE_DCHE_H_R487': (1, 5.4, 5.4), 'VP_FEMININ-_R487': (1, 2.95, 2.95)}	8	32.44	{'paiementintermediaire414': (32.44, 'CARTE BANCAIRE EMV EUR', None)}	32.44
488	2017-05-25	11:26:52	Carrefour_market_AYTRE	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	09_01/02/2017		{'1/3_FIL.MAQUER.MOU_R488': (1, 2.04, 2.04), '1/4_THON_NATREL_PN_R488': (1, 1.8, 1.8), '125G_RONDELE_NOIX_R488': (1, 1.6, 1.6), '1L_BADOIT_VERTE_R488': (1, 0.6, 0.6), '250G__PL_BEUR_AOP_R488': (1, 1.9, 1.9), '400G__BOLO_VERDURE_R488': (1, 2.19, 2.19), '4X_COQUILLE_S.JACQ_R488': (1, 6.36, 6.36), '8X125G__VELOUTE_NAT_R488': (1, 1.75, 1.75), 'BAGUETTE_CARREFOUR_R488': (1, 0.85, 0.85), 'BAGUETTE_PRECUITE__R488': (2, 1.26, 2.52), 'BANANES_R488': (1, 1.99, 1.99), 'DELP.4T_SF_NORVEGE_R488': (1, 7.41, 7.41), 'EAU_CRISTALINE_X6__R488': (3, 1.08, 3.24), 'EMMENTAL_RAPE_CRF_R488': (1, 1.41, 1.41), 'KRISPROLLS_400G_R488': (1, 1.89, 1.89), 'MAGRET_CANARD_S/V_R488': (1, 8.8, 8.8), 'MAXI_NATUR.JACQUET_R488': (1, 1.04, 1.04), 'MOUTARDE_ORIGINALE_R488': (1, 1.1, 1.1), 'PARMIGIANO_REGGIAN_R488': (1, 1.13, 1.13), 'POINTE_BRIE_60MG_R488': (1, 1.16, 1.16), 'RADIS_ROSE_BOTTE_R488': (1, 1.19, 1.19), 'TABOULE_POULET_R488': (1, 1.51, 1.51), 'TOMATE_CERISE_R488': (1, 0.78, 0.78), '1L15_SENS_LENOR_R488': (1, 4.75, 4.75), '6RLX_PH_XXL_BLC_AQ_R488': (1, 3.51, 3.51), 'MAXFRESH_COLGATE_R488': (1, 2.07, 2.07), '100_GOBELETS_BLANC_R488': (1, 1.4, 1.4)}	31	70.74	{'paiementintermediaire415': (70.74, 'CARTE BANCAIRE EMV EUR', None)}	70.74
490	2017-03-01	18:56:20	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'16X_PANACHE_ANDROS_R490': (1, 4.5, 4.5), '250G__LT_ECREME_BIO_R490': (1, 2.84, 2.84), '400G__NUGGET_DDE_HA_R490': (1, 2.91, 2.91), '4X100G__Y0PA_Y0PA_2_R490': (1, 1.95, 1.95), 'AIL_SEMOULE_R490': (1, 1.8, 1.8), 'AMANDE_POUDRE_400G__R490': (1, 5.85, 5.85), 'BQ_1KG_KIWI_PP_FR_R490': (1, 2.29, 2.29), 'DANETTE_NOIR_EXTRA_R490': (1, 1.0, 1.0), 'KG_FLT_PLT_JNE_HAL_R490': (1, 5.93, 5.93)}	11	32.78	{'paiementintermediaire418': (32.78, 'CARTE BANCAIRE EMV EUR', None)}	32.78
49	2017-01-30	18:47:19	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'BANANE_R49': (1, 1.34, 1.34), 'CAROTTE_R49': (1, 0.34, 0.34), 'OIGNON_JAUNE_R49': (1, 1.95, 1.95), 'POTIMARRON_R49': (1, 2.8, 2.8), 'SCE_BASILIC_R49': (1, 1.64, 1.64), 'TAILLE_FINE_MURE/MY_R49': (1, 1.56, 1.56), 'TOMATE_ALLONGEE_R49': (1, 1.52, 1.52)}	7	11.15	{'paiementintermediaire417': (11.15, 'CARTE BANCAIRE EMV EUR', None)}	11.15
491	2017-04-17	11:45:52	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'BANANES_R491': (1, 4.47, 4.47), 'EMM_PDT_RAPE_200G_R491': (1, 1.69, 1.69), 'SAC_CAISSE_PAPIER__R491': (1, 0.1, 0.1)}	3	6.26	{'paiementintermediaire419': (6.26, 'CARTE BANCAIRE EMV EUR', None)}	6.26
494	2017-04-07	19:51:00	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'3L_HUILE_TOURNESOL_R494': (1, 4.07, 4.07), '400G__AMANDES_CRUES_R494': (1, 5.45, 5.45), '500G__SEL_FIN_FLUOR_R494': (1, 0.48, 0.48), '58CL_CORNICHONS_R494': (1, 2.47, 2.47), '750G__0_MG_REGILAI_R494': (1, 4.47, 4.47), 'CAROTTE_RONDELLES_R494': (1, 1.21, 1.21), 'CHAMPIGNONS_EMINCE_R494': (1, 2.85, 2.85), 'CREVET.CUITE_60/80_R494': (1, 1.9, 1.9), 'EMMENTAL_CRF_250G__R494': (1, 1.89, 1.89), 'KG_POULET_HALAL_BL_R494': (1, 6.75, 6.75), 'THE_VERT_MENTHE_R494': (1, 0.97, 0.97), 'DESODORISANT_LAVAN_R494': (1, 0.59, 0.59)}	14	35.85	{'paiementintermediaire422': (35.85, 'CARTE BANCAIRE EMV EUR', None)}	35.85
492	2017-04-02	11:26:55	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/5_THON_ENTIER__R492': (2, 0.89, 1.78), '10X_OEUFS_FRAIS_R492': (1, 1.01, 1.01), '1L_HUILE_TOURNESOL_R492': (1, 1.38, 1.38), '250G__CAMEMBERT__R492': (2, 1.0, 2.0), '500G__GOUTER_FOURRE_R492': (1, 0.87, 0.87), '850ML_POIS_CHICHES_R492': (1, 0.85, 0.85), 'FARINE_BLE_GRUAU_D_R492': (1, 1.1, 1.1), 'KG_POULET_HALAL_BL_R492': (1, 5.73, 5.73), 'MFP_FRAISE_GOURMAN_R492': (1, 2.34, 2.34), 'PANIER_STD_EXOTIQ._R492': (1, 2.35, 2.35), 'SARDINE_ATLANTIQUE_R492': (1, 1.97, 1.97), 'V0LAILLE_BOEUF_500_R492': (1, 2.55, 2.55)}	14	23.93	{'paiementintermediaire420': (23.93, 'CARTE BANCAIRE EMV EUR', None)}	23.93
493	2017-04-12	13:44:26	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'120G__FIL.MQX_A_POE_R493': (1, 2.38, 2.38), '120G_FIL.MQX_A_POE_R493': (1, 2.38, 2.38), '120G_PAVE_THON/TOM_R493': (1, 2.45, 2.45), '130G__CHIPS.FROMAGE_R493': (1, 1.35, 1.35), '1L_LE_FRT_MULTIFRT_R493': (1, 1.44, 1.44), '1L_PJ_ORANGE_CRF_R493': (1, 1.5, 1.5), '216G_MUF_TT_CHOCO_R493': (1, 1.99, 1.99), '2X500G_SPAGHETTI_P_R493': (1, 1.48, 1.48), 'APERIVRAIS_PROVENC_R493': (1, 1.68, 1.68), 'BAGUETTE_CAMPAGNAR_R493': (1, 0.95, 0.95), 'BAGUETTE_CARREFOUR_R493': (1, 0.85, 0.85), 'COOKIES_TT_CHOCO_R493': (1, 0.9, 0.9), 'PDT_CONSERV.BLCHE_R493': (1, 0.99, 0.99), 'POIRE_BQ_3FRT_0.99_R493': (1, 0.99, 0.99), 'SAUCE_HOLLANDAISE_R493': (1, 1.6, 1.6)}	16	23.16	{'paiementintermediaire421': (23.16, 'CARTE BANCAIRE EMV EUR', None)}	23.16
497	2017-02-01	17:29:51	Carrefour_market_AYTRE	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	09_01/02/2017		{'400G_SCE_OLIV/BASI_R497': (1, 1.48, 1.48), '4X100G__YOPA_2_LIT_R497': (1, 1.95, 1.95), '4X100G_YOPA_2_LIT_R497': (1, 1.95, 1.95), 'DOSET.GD_CLASS.CRF_R497': (1, 2.99, 2.99), 'FLT_1KG_ORANGE_R497': (1, 0.99, 0.99), 'PDT_CONSERV.BLCHE_R497': (1, 0.99, 0.99), 'RIZ_SOUFFLE_CHOCO_R497': (1, 2.4, 2.4), 'THE_VERT_MENTHE_R497': (1, 0.97, 0.97), 'YA0UR.FRT_X16_CRF_R497': (1, 2.69, 2.69), '5_CARRES_VSL.CRF_R497': (1, 1.1, 1.1), 'LIQ.VLS_NACRE_CRF_R497': (1, 1.3, 1.3), 'CASSEROLE_18CM_PP_R497': (1, 4.65, 4.65), 'SAC_DE_CAISSE_R497': (1, 0.75, 0.75)}	14	24.93	{'paiementintermediaire425': (24.93, 'CARTE BANCAIRE EMV EUR', None)}	24.93
495	2017-01-14	17:09:54	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'PINEAU_THIBAULT_BL_R495': (1, 10.0, 10.0)}	1	10.0	{'paiementintermediaire423': (10.0, 'CARTE BANCAIRE EMV EUR', None)}	10.0
496	2017-04-02	11:28:00	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'600G__AMERICAN_SDW_R496': (1, 1.11, 1.11), 'BATAVIA_PIECE_R496': (1, 0.99, 0.99), 'CERNEAUX_NOIX_250G__R496': (1, 4.7, 4.7), 'CONCOMBRE_PIECE__R496': (2, 1.09, 2.18), 'FIGUE_LAYER_500G__R496': (1, 3.35, 3.35), 'KG_POULET_HALAL_BL_R496': (1, 5.89, 5.89), 'LT_1/2E.BI0_CRF_IL_R496': (1, 0.94, 0.94), 'NOISETTE_DECORT._R496': (1, 6.75, 6.75), 'N0IX_CAJOU_G.NATUR_R496': (1, 4.5, 4.5), 'TOMATE_RONDE_PET_R496': (1, 0.58, 0.58), '3_BLOC_WC_HLES_ESS_R496': (1, 2.07, 2.07), 'LIQ.VLS_NACRE_CRF_R496': (1, 1.3, 1.3)}	13	34.36	{'paiementintermediaire424': (34.36, 'CARTE BANCAIRE EMV EUR', None)}	34.36
498	2017-03-11	11:51:32	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/5_SARDINE_OLIV_R498': (1, 1.11, 1.11), '10X_OEUFS_FRAIS_R498': (1, 1.01, 1.01), '1L_PUR_JUS_POMME_R498': (1, 1.13, 1.13), '250G_MIEL_ORANGER_R498': (1, 2.65, 2.65), '2X1/4_THON_ALB.CRF_R498': (1, 2.97, 2.97), '300G_LT_ECR.REGILA_R498': (1, 1.94, 1.94), 'BLEDINE_M.CEREALE_R498': (1, 2.83, 2.83), 'CAFE_MAX_HAVELAAR_R498': (1, 2.75, 2.75), 'CHAMPIG.PIED/MCX_R498': (1, 1.14, 1.14), 'DESSERT_SSA_POM/PO_R498': (1, 1.9, 1.9), 'EMMENTAL_PLAQUETTE_R498': (1, 3.05, 3.05), 'ET_500G_INST.CACAO_R498': (1, 2.49, 2.49), 'FL_500G_CITRON_PP_R498': (1, 1.19, 1.19), 'FR.FRAIS_0MG_CRF_R498': (1, 1.51, 1.51), 'GAUFRETTES_CHOCO_R498': (1, 0.82, 0.82), 'KG_CUISSE_PLT_BLC_R498': (1, 2.34, 2.34), 'KG_ESCALOP_DDE_HAL_R498': (1, 2.96, 2.96), 'LEGUME_DU_SUD_1L_R498': (1, 2.15, 2.15), 'ORANGE_DESS.GROS_R498': (1, 2.69, 2.69), 'ORANGE_FEUILLE_R498': (1, 1.59, 1.59), 'P.P0IS/CAR.E.F.CRF_R498': (1, 1.11, 1.11), 'PASTIN_MULTICEREAL_R498': (1, 1.9, 1.9), 'PIZZA_4SAIS0NS_CRF_R498': (1, 1.82, 1.82), 'POIRE_BQ_3FRT_0.99_R498': (1, 0.99, 0.99), '150ML_DEO_SCORPIO_R498': (1, 3.66, 3.66)}	27	49.84	{'paiementintermediaire426': (49.84, 'CARTE BANCAIRE EMV EUR', None)}	49.84
499	2017-03-28	09:05:12	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'L&G_COUCHES_T5_X26_R499': (1, 10.95, 10.95)}	1	10.95	{'paiementintermediaire427': (10.95, 'CARTE BANCAIRE EMV EUR', None)}	10.95
5	2017-02-26	11:10:32	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'205G__DESSERT_NOIR_R5': (1, 2.12, 2.12), '363G__GAUFRE_CHOCO_R5': (1, 3.0, 3.0), '40CL_FLEURETTE_30_R5': (1, 1.85, 1.85), '6_OEUF_PLEIN_AIR_G_R5': (1, 1.75, 1.75), 'KERISAC_CIDRE_BRUT_R5': (1, 2.44, 2.44)}	5		{}	0
50	2017-02-17	14:17:51	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'4X_95?_LES_2_VACHE_R50': (1, 1.67, 1.67), 'CAMEMB.BIO_CRF250G_R50': (1, 2.27, 2.27), 'CIABATTA_R50': (1, 1.15, 1.15), 'MELANGE_DE_SAISON_R50': (1, 1.93, 1.93), 'MOZZARELLA_CRF_R50': (1, 0.82, 0.82), 'SANEX_DOUCHE_DERMO_R50': (1, 2.91, 2.91), 'TOMATE_S_250GR_BIO_R50': (1, 1.9, 1.9), 'YT_BRASSE_NAT.VRAI_R50': (1, 2.4, 2.4)}	8	15.05	{'paiementintermediaire428': (20.05, 'ESPECES', 5.0)}	15.05
500	2017-03-14	19:04:53	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'8_FEUIL.BRICK_CRF_R500': (1, 0.73, 0.73), 'EMPRESURE_CHOCOLAT_R500': (1, 1.66, 1.66)}	2	2.39	{'paiementintermediaire429': (10.0, 'ESPECES', 7.61)}	2.39
502	2017-04-09	10:50:04	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'BQ_250G_GARIGUET.F_2_3.29_R502': (1, 6.58, 6.58), 'CAMPAGNE_400G_R502': (1, 1.3, 1.3), 'PAIN_COMPLET_300G_R502': (1, 1.5, 1.5), 'SAC_CAISSE_PAPIER_R502': (1, 0.1, 0.1)}	5	9.48	{'paiementintermediaire430': (9.48, 'CB EMV SANS CONTACT EUR', None)}	9.48
503	2017-03-31	18:31:07	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'100G_KS_TITI_R503': (1, 5.29, 5.29), '150G_TRUITE_FUMEE_R503': (1, 4.17, 4.17), '72CL_HV_XF_CRF_R503': (1, 2.25, 2.25), '75_LLP_RG_CARDINAL_R503': (1, 9.9, 9.9), 'BQ_125G_FRAMBOISE_R503': (1, 2.5, 2.5), 'BQ_250G_GARIGUET.F_R503': (1, 1.95, 1.95), 'CITRON_JNE_PIECE__R503': (4, 0.45, 1.8), 'COURGETTE_R503': (1, 1.39, 1.39), 'LENTILLES_CRF_R503': (1, 0.91, 0.91), 'MONTBELIARD_X2_R503': (1, 3.17, 3.17), 'OEUF_GRANITES_R503': (1, 10.9, 10.9), 'OEUF_LT_ECLAT_NOIS_R503': (1, 5.9, 5.9), 'PAIN_AU_NOIX_R503': (1, 1.7, 1.7), 'POIRE_WILLIAM_VRT_R503': (1, 4.33, 4.33), 'POIVRON_ROUGE_R503': (1, 2.11, 2.11), 'TOMATE_COCKTAIL_R503': (1, 2.5, 2.5), 'YAOUR.BRAS.NAT.CRF_R503': (1, 1.36, 1.36), '12RLX_PH.BLANC_2_P_R503': (1, 2.04, 2.04), '2_EPONG.GRATT.SPTX_R503': (1, 1.44, 1.44), 'EC030_SPHERIQUE_18_R503': (1, 4.75, 4.75), 'SAC_CAISSE_PAPIER__R503': (2, 0.1, 0.2)}	25	66.6	{'paiementintermediaire431': (66.6, 'CARTE BANCAIRE EMV EUR', None)}	66.6
504	2016-09-24	17:12:35	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'30ST_THE_VERT_MENT_R504': (1, 2.19, 2.19), '6X1.5L_EAU_SOURCE_R504': (1, 1.5, 1.5), 'RAISIN_NOIR_R504': (1, 1.73, 1.73), 'MUG_30CL_SEARCH_BR_R504': (1, 2.95, 2.95)}	4	8.37	{'paiementintermediaire432': (20.07, 'ESPECES', 11.7)}	8.37
508	2017-02-28	19:32:31	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'XM_REPARATION_VELO_R508': (1, 4.05, 4.05)}	1	4.05	{'paiementintermediaire436': (10.0, 'ESPECES', None)}	10.0
509	2017-03-08	19:14:41	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'PAIN_CEREALES_BIO_R509': (1, 2.25, 2.25), 'PASTIN_CAMP.400G_R509': (1, 1.85, 1.85)}	2	4.1	{'paiementintermediaire437': (4.1, 'ESPECES', None)}	4.1
51	2017-01-04	10:20:25	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'300G_MOUSSAKA_BARQ_R51': (1, 3.31, 3.31), 'SOCIETE_CREME_100G__R51': (1, 1.97, 1.97)}	2	5.28	{'paiementintermediaire438': (5.28, 'CARTE BANCAIRE EMV EUR', None)}	5.28
510	2016-10-31	12:26:09	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/2_POIS_CHICHES_R510': (1, 0.56, 0.56), '1L_H.TOURNESOL_CRF_R510': (1, 1.85, 1.85), '550G__MAXI_SSA_JAC_R510': (1, 1.59, 1.59)}	3	4.0	{'paiementintermediaire439': (5.0, 'ESPECES', 1.0)}	4.0
511	2017-03-04	13:02:01	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'2_GOUSSES_VANILLE_R511': (1, 4.47, 4.47), '220G_CACAHUETE_GRI_R511': (1, 1.32, 1.32), '250G_BEURRIER_DS_P_R511': (1, 1.85, 1.85), 'DLE_CONCENTRE_TOMA_R511': (1, 0.82, 0.82), 'EXC_NR_70_MILD_R511': (1, 1.49, 1.49), 'FARINE_BLE_T45_R511': (1, 0.53, 0.53), '0LIVE_PROVENCAL_R511': (1, 2.7, 2.7), 'P._FEUILLETEE_235G_R511': (1, 1.02, 1.02), 'PCE_POMELOS_CHINOI_R511': (1, 2.19, 2.19), 'TEISSEIR.GRENADINE_R511': (1, 2.15, 2.15), '75ML_DENT_PRO_COMP_R511': (1, 3.6, 3.6), 'SHAMPOING_ELSEVE_R511': (1, 2.56, 2.56), 'X6_RLX_P.H_CONF._R511': (1, 2.02, 2.02), 'ZIPPER_MM_3L_R511': (1, 2.5, 2.5), 'CP100_COMPACTES_R511': (1, 2.95, 2.95), 'GANTS_TRAVAUX_T7_R511': (1, 5.99, 5.99)}	16	38.16	{'paiementintermediaire440': (38.16, 'CARTE BANCAIRE EMV EUR', None)}	38.16
505	2017-02-15	17:13:00	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'100G_NESCAFE_SELEC_R505': (1, 3.12, 3.12), 'BAGUETTE_CAMPAGNAR_R505': (1, 0.95, 0.95), 'FLT_1KG_TOMATE_IMP_R505': (1, 2.29, 2.29), 'PDT_CONSERV.BLCHE_R505': (1, 0.99, 0.99), 'PET_1L_PJ_MULTIFRU_R505': (1, 1.77, 1.77), 'P0IRE_BQ_3FRT_0.99_R505': (1, 0.99, 0.99), '4_RLX_ESSUIE_TOUT_R505': (1, 1.62, 1.62)}	7	11.73	{'paiementintermediaire433': (11.73, 'CARTE BANCAIRE EMV EUR', None)}	11.73
506	2017-03-25	13:48:54	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'125G__SABLES_NOISET_R506': (1, 1.26, 1.26), '400G_PAIN_MIE_S/GL_R506': (1, 4.7, 4.7), 'P0MME_ARIANE_VRAC_R506': (1, 1.74, 1.74), 'TOP_KENYA_ROSES_X9_R506': (1, 6.0, 6.0)}	4	13.7	{'paiementintermediaire434': (13.7, 'CARTE BANCAIRE EMV EUR', None)}	13.7
